id,title,release_date,vote_average,vote_count,popularity,overview
93914,The Young Graduates,1971-06-02,5.7,6,0.4421,"Spunky and precocious high school senior Mindy Evans spurns her decent, but frustrated boyfriend Bill and has a fling with hunky married nice guy teacher Jack Thompson. Midy finds out that she might be pregnant. While waiting for the results of her pregnancy test, Mindy decides to alleviate the tension by embarking on an impromptu road trip to Big Sur, California with her loyal best gal pal Sandy."
93914,The Young Graduates,1971-06-02,5.7,6,0.4421,"Spunky and precocious high school senior Mindy Evans spurns her decent, but frustrated boyfriend Bill and has a fling with hunky married nice guy teacher Jack Thompson. Midy finds out that she might be pregnant. While waiting for the results of her pregnancy test, Mindy decides to alleviate the tension by embarking on an impromptu road trip to Big Sur, California with her loyal best gal pal Sandy."
151058,Spenser: Ceremony,1993-07-23,5.0,1,0.4218,"Spenser is hired to locate April Kyle, the missing daughter of Harry Kyle, millionaire and candidate for Governor. With the assistance of Hawk, Spenser travels from Boston's ""Combat Zone"" to Providence and the heart of child pornography in search of one seemingly unimportant runaway whom nobody wants found."
140825,The Deadly Trap,1971-06-09,5.4,20,0.6766,An industrial espionage group calls on a retired spy living with his wife and children in Paris.
27841,They Might Be Giants,1971-06-09,7.0,57,0.7813,"After the death of his wife, retired judge Justin Playfair creates a fantasy world for himself in which he is the legendary detective Sherlock Holmes, even dressing like the character. Out of concern for Justin's money more than his health, his brother Blevins puts him under the care of psychiatrist Dr. Mildred Watson. As Dr. Watson grows fond of Justin, she begins to play along with his theories, eventually becoming an assistant in his investigations."
57215,"Drive, He Said",1971-06-13,5.7,24,0.7727,"Hector is a star basketball player for the College basketball team he plays for, the Leopards. His girlfriend, Olive, doesn't know whether to stay with him or leave him. And his friend, Gabriel, who may have dropped out from school and become a protestor, wants desperately not to get drafted for Vietnam."
1316092,"""Wuthering Heights""",2026-02-11,6.534,769,69.7981,"Tragedy strikes when Heathcliff falls in love with Catherine Earnshaw, a woman from a wealthy family in 18th-century England."
173805,Fortune and Men's Eyes,1971-06-15,5.4,13,0.1493,"Smitty, a young man sentenced to six months in prison for marijuana possession eventually becomes the sexual subordinate of another inmate, Rocky."
91607,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,1971-06-15,4.6,19,0.4654,"Hugely successful but impossibly neurotic songwriter Georgie Soloway is sliding into a mid-life crisis. He believes that all of his past romantic relationships have been destroyed not by his own failings but by the interference of the mysterious Harry Kellerman. Family, friends, and his psychiatrist cannot give him the help he seeks. When his father is diagnosed with a terminal illness, Georgie begins spending more and more time flying his personal aircraft, distancing himself physically, emotionally, and mentally from the real world."
30941,The Anderson Tapes,1971-06-17,6.123,179,1.4669,"Thief Duke Anderson—just released from ten years in jail—takes up with his old girlfriend in her posh apartment block, and makes plans to rob the entire building. What he doesn't know is that his every move is being recorded on audio and video, although he is not the subject of any surveillance."
42532,Willard,1971-07-30,6.069,131,1.5834,"A social misfit, Willard is made fun of by his co-workers, and squeezed out of the company started by his deceased father by his boss. His only friends are a couple of rats he raised at home, Ben and Socrates. However, when one of them is killed at work, he goes on a rampage using his rats to attack those who have been tormenting him."
104297,Scandalous John,1971-06-22,6.1,8,0.6849,"A crotchety old ranch owner fights to be able to live his life the way he wants to, and not the way other people--and the law--tell him he has to."
5920,Le Mans,1971-06-23,6.773,264,2.0801,"Filmed during the annual 24-hour endurance race at Le Mans, Michael Delaney is a Porsche driver haunted by the memory of an accident at the previous year's race in which a competing driver was killed. Delaney also finds himself increasingly infatuated with the man's widow."
112716,Man and Boy,2002-03-30,4.5,6,0.4423,"When television executive Harry has a one-night-stand, his wife Gina walks out on him, leaving Harry to look after the couple's young son."
29005,McCabe & Mrs. Miller,1971-06-24,7.2,443,1.3354,A gambler and a prostitute become thriving business partners in a remote Old West mining town until a large corporation arrives on the scene.
466,Klute,1971-06-23,6.8,500,2.1849,A high-priced call girl is forced to depend on a reluctant private eye when she is stalked by a psychopath.
17875,The Hellstrom Chronicle,1971-05-05,6.4,32,0.388,A scientist explains how the savagery and efficiency of the insect world could result in their taking over the world.
36492,Carnal Knowledge,1971-06-30,6.577,221,1.7429,"Two lifelong friends navigate complex sexual encounters and emotional entanglements, wrestling with societal norms and personal desires."
22777,The Million Dollar Duck,1971-06-30,5.851,94,0.9958,"Professor Dooley takes home a duck from his research laboratory as a toy for his son, but soon finds out that it lays golden eggs."
434220,My Old Man's Place,1971-06-29,6.8,2,0.4631,"Two soldiers return from Vietnam with serious PTSD. They decide to go for a couple of days to a peaceful farm owned by the father of one of the men. A psychotic sergeant who also did tours in Nam, joins them. Personalities clash hard."
42530,What's the Matter with Helen?,1971-06-30,5.8,43,0.5832,"Two middle-aged women move to Hollywood, California after their sons are convicted of a notorious murder and open a dance school for children eager to tap their way to stardom."
455411,Tom and Jerry: Willy Wonka & the Chocolate Factory,2017-06-28,6.7,158,1.9077,The classic Roald Dahl tale gets a modern twist when Tom and Jerry enter the amazing world of Willy Wonka's Chocolate Factory.
35068,Murphy's War,1971-01-13,6.135,89,1.1268,"Murphy is the sole survivor of his crew, that has been massacred by a German U-Boat in the closing days of World War II. He is rescued, and ends up at a forgotten mission station near the mouth of the Orinoco, and begins to plot his vengeance. He wishes to sink the U-Boat by means of any method imaginable to him, and sets about to make the courageous attempt, assisted by Louis, the administrator of the local oil company."
36040,Walkabout,1971-07-01,7.296,436,2.2316,"Under the pretense of having a picnic, a geologist takes his teenage daughter and 6-year-old son into the Australian outback and attempts to shoot them. When he fails, he turns the gun on himself, and the two city-bred children must contend with harsh wilderness alone. They are saved by a chance encounter with an Aboriginal boy who shows them how to survive, and in the process underscores the disharmony between nature and modern life."
45938,Sunday Bloody Sunday,1971-09-21,6.567,135,0.9498,"Recently divorced career woman Alex Greville begins a romantic relationship with glamorous mod artist Bob Elkin, fully aware that he's also intimately involved with middle-aged doctor Daniel Hirsh. For both Alex and Daniel, the younger man represents a break with their repressive pasts, and though both know that Bob is seeing both of them, neither is willing to let go of the youth and vitality he brings to their otherwise stable lives."
479,Shaft,2000-06-15,6.008,1427,3.9081,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness."
27236,Two-Lane Blacktop,1971-07-07,6.9,250,1.1007,A driver and mechanic drag racing for money cross paths with a female hitchhiker and a drifter who challenges them to a cross-country race.
17343,Vampyros Lesbos,1971-07-15,5.7,146,1.9945,An erotic horror tale about a vixen vampiress seducing and killing women to appease her insatiable thirst for female blood.
31767,The Devils,1971-07-16,7.5,429,2.9821,"A charismatic 17th-century French priest becomes the target of a sexually obsessed nun’s witchcraft accusations, which corrupt church and state officials are all too happy to exploit.​​​​​​​​​​​​​​​​"
